decimalLatitude,decimalLongitude,season
-34.780198,150.821797,Spring: September-November
-26.650644,153.179543,Spring: September-November
-13.9,127.4,Spring: September-November
-15,125.2,Spring: September-November
-15.8,124.1,Spring: September-November
-18.4,122,Autumn: March-May
-15.2,124.4,Spring: September-November
-15.9,124.4,Spring: September-November
-15.8,124.1,Spring: September-November
-15,125.2,Spring: September-November
-15.9,124.4,Spring: September-November
-16.3,123.9,Spring: September-November
-18.7,121.5,Autumn: March-May
-15.2,124.4,Spring: September-November
-15,124.7,Spring: September-November
-13.9,126.5,Spring: September-November
-14.4,122.8,Winter: June-August
-17.6,122.1,Winter: June-August
-17.5,122,Winter: June-August
-17.8,122.1,Winter: June-August
-14.7,122,Winter: June-August
-17.3,121.9,Winter: June-August
-17.5,122.1,Winter: June-August
-16.8,121.7,Winter: June-August
-14.2,121.9,Spring: September-November
-16.3,121.8,Winter: June-August
-15.7,121.5,Spring: September-November
-17.6,122.1,Winter: June-August
-16.8,121.8,Winter: June-August
-16.8,121.7,Winter: June-August
-17.7,122.1,Winter: June-August
-17.5,122,Winter: June-August
-17.5,122,Winter: June-August
-17.6,122.1,Winter: June-August
-16.6,121.7,Winter: June-August
-17.5,122.1,Winter: June-August
-17.1,121.9,Winter: June-August
-17.5,122,Winter: June-August
-17.5,122.1,Winter: June-August
-17.6,122.1,Winter: June-August
-17.7,122.1,Winter: June-August
-16.8,121.9,Winter: June-August
-17.2,121.9,Winter: June-August
-14.4,122.5,Winter: June-August
-16.7,121.6,Spring: September-November
-16.6,121.8,Winter: June-August
-16.7,121.7,Winter: June-August
-17.5,122.1,Winter: June-August
-27,154,Winter: June-August
-27.05,153.483,Winter: June-August
-35.1,118.2,Winter: June-August
-28.9167,167.967,Winter: June-August
-35.1,118,Winter: June-August
-28.7833,167.89999,Winter: June-August
-28.6167,153.683,Spring: September-November
-25.4,113.6,Winter: June-August
-27,154,Winter: June-August
-29.0333,168.033,Spring: September-November
-35.1,118,Winter: June-August
-27.0333,153.517,Winter: June-August
-35.1,118,Winter: June-August
-35.1,118,Winter: June-August
-25,113,Winter: June-August
-27.05,153.483,Winter: June-August
-27,154,Winter: June-August
-25.4,113.5,Winter: June-August
-35.1,118,Winter: June-August
-27.3833,113.367,Winter: June-August
-26.9667,153.5,Winter: June-August
-27,154,Winter: June-August
-25,113,Winter: June-August
-26.9667,153.483,Winter: June-August
-27,154,Winter: June-August
-26.9833,153.5,Winter: June-August
-28.6167,153.633,Spring: September-November
-27.0667,153.5,Winter: June-August
-26.9833,153.467,Winter: June-August
-27,154,Winter: June-August
-25,113,Winter: June-August
-25.4,113.4,Winter: June-August
-27,154,Winter: June-August
-27.1,153.5,Winter: June-August
-27,153.483,Winter: June-August
-27.0667,153.5,Winter: June-August
-26.9833,153.467,Winter: June-August
-27,154,Winter: June-August
-25,113,Winter: June-August
-35.1,118.1,Winter: June-August
-27,154,Winter: June-August
-27.05,153.483,Winter: June-August
-35,118.283,Winter: June-August
-26.9667,153.45,Winter: June-August
-26.9667,153.483,Winter: June-August
-27,154,Winter: June-August
-25,113,Winter: June-August
-27.1,153.483,Winter: June-August
-27,154,Winter: June-August
-25.4,113.4,Winter: June-August
-25.4,113.4,Winter: June-August
-26.9667,153.45,Winter: June-August
-26.9833,153.467,Winter: June-August
-27,154,Winter: June-August
-25,113,Winter: June-August
-28.9,167.933,Winter: June-August
-35.1,118,Winter: June-August
-34.7,118.7,Winter: June-August
-25.4,113.3,Winter: June-August
-26.9333,153.467,Winter: June-August
-26.9833,153.467,Winter: June-August
-27,154,Winter: June-August
-25,113,Winter: June-August
-29.05,168.033,Spring: September-November
-35.1,118,Winter: June-August
-35.1,118.2,Winter: June-August
-34.7,118.6,Winter: June-August
-26.9833,153.467,Winter: June-August
-27.1333,153.467,Winter: June-August
-27,154,Winter: June-August
-25,113,Spring: September-November
-28.9833,167.983,Winter: June-August
-35.1,118,Winter: June-August
-35.1,118,Winter: June-August
-35.1,118.1,Winter: June-August
-29.0167,168.017,Spring: September-November
-27.1333,153.467,Winter: June-August
-27,154,Winter: June-August
-25,113,Spring: September-November
-27.0333,153.533,Winter: June-August
-35.1,118,Winter: June-August
-35.1,118,Winter: June-August
-35.1,118,Winter: June-August
-27.1333,153.467,Winter: June-August
-26.9833,153.467,Winter: June-August
-25,113,Winter: June-August
-25,113,Winter: June-August
-27.1,153.5,Winter: June-August
-27,154,Winter: June-August
-27,153.483,Winter: June-August
-35.1,118,Winter: June-August
-35.0833,118.217,Winter: June-August
-26.9833,153.467,Winter: June-August
-25,113,Winter: June-August
-25,113,Spring: September-November
-35.1,118,Winter: June-August
-27,154,Winter: June-August
-35.05,115.167,Winter: June-August
-35.1,118,Winter: June-August
-25.4,113.2,Winter: June-August
-27.1167,153.467,Winter: June-August
-25,113,Winter: June-August
-25,113,Spring: September-November
-26.9667,153.5,Winter: June-August
-35.1,118,Autumn: March-May
-35.1,118,Winter: June-August
-35.25,118.083,Winter: June-August
-35.2,117.8,Winter: June-August
-26.9667,153.45,Winter: June-August
-25,113,Winter: June-August
-25,113,Winter: June-August
-35.1,118.1,Winter: June-August
-27,154,Winter: June-August
-26.9667,153.5,Winter: June-August
-25.4,113.2,Winter: June-August
-34.7,118.5,Winter: June-August
-35.1,118,Winter: June-August
-25,113,Spring: September-November
-25,113,Winter: June-August
-35.1,118.1,Winter: June-August
-27,154,Winter: June-August
-27.0667,153.5,Winter: June-August
-34.7,118.5,Winter: June-August
-35.1,118,Winter: June-August
-35.1,118,Winter: June-August
-25,113,Spring: September-November
-25,113,Winter: June-August
-35.1,118.1,Winter: June-August
-27,154,Winter: June-August
-27.0667,153.5,Winter: June-August
-27.05,153.483,Winter: June-August
-27,153.483,Winter: June-August
-35.1,118,Winter: June-August
-25,113,Winter: June-August
-25,113,Spring: September-November
-35.1,118.1,Winter: June-August
-27,154,Winter: June-August
-26.9333,153.467,Winter: June-August
-34.7,118.5,Winter: June-August
-26.9667,153.5,Spring: September-November
-27.1,153.483,Winter: June-August
-25,113,Winter: June-August
-25,113,Winter: June-August
-28.5333,153.60001,Winter: June-August
-27,154,Winter: June-August
-26.9667,153.45,Winter: June-August
-25.4,113.4,Winter: June-August
-35.1,118,Winter: June-August
-35.95,118.3,Winter: June-August
-25,113,Spring: September-November
-25,113,Winter: June-August
-35.1,118,Winter: June-August
-27,154,Winter: June-August
-26.85,153.35001,Spring: September-November
-24.6,113.4,Winter: June-August
-35.1,118,Winter: June-August
-27.05,153.483,Winter: June-August
-25,113,Winter: June-August
-25,113,Winter: June-August
-27.1,153.483,Winter: June-August
-27,154,Winter: June-August
-28.9833,167.883,Winter: June-August
-27.0667,153.5,Winter: June-August
-35.1,118.2,Winter: June-August
-27.05,153.483,Winter: June-August
-25,113,Spring: September-November
-25,113,Winter: June-August
-28.8667,167.933,Winter: June-August
-27,154,Winter: June-August
-27.05,153.517,Winter: June-August
-26.95,153.55,Winter: June-August
-35.1,118.1,Winter: June-August
-35.2,118.15,Winter: June-August
-25,113,Winter: June-August
-25,113,Winter: June-August
-27.0667,153.5,Winter: June-August
-27,154,Winter: June-August
-29.0667,168.017,Spring: September-November
-27.1333,153.483,Winter: June-August
-35.1,118.1,Winter: June-August
-25.4,113.4,Winter: June-August
-25,113,Winter: June-August
-25,113,Winter: June-August
-28.9,167.89999,Winter: June-August
-24.9,113.2,Winter: June-August
-27.1833,153.45,Winter: June-August
-26.9667,153.5,Winter: June-August
-27.0333,153.517,Winter: June-August
-27.1,153.5,Winter: June-August
-25,113,Winter: June-August
-25,113,Winter: June-August
-28.9667,167.933,Winter: June-August
-35.1,118.1,Winter: June-August
-27.0167,153.517,Winter: June-August
-27.05,153.483,Winter: June-August
-27.1,153.5,Winter: June-August
-27.05,153.483,Winter: June-August
-24.9,113.3,Winter: June-August
-27,154,Winter: June-August
-26.9833,153.467,Winter: June-August
-27,154,Winter: June-August
-34.9667,118.317,Winter: June-August
-26.9667,153.483,Spring: September-November
-28.9667,167.95,Winter: June-August
-27.05,153.483,Winter: June-August
-24.9,113.5,Winter: June-August
-35.1,118,Winter: June-August
-26.9833,153.467,Winter: June-August
-27,154,Winter: June-August
-24.6167,112.367,Spring: September-November
-35.0167,118.367,Winter: June-August
-35.1,118.2,Winter: June-August
-26.9833,153.5,Winter: June-August
-24.9,113.5,Winter: June-August
-35.1,118,Winter: June-August
-28.9833,168,Winter: June-August
-27,154,Winter: June-August
-26.9833,153.467,Winter: June-August
-26.9833,153.467,Spring: September-November
-35.1,118.2,Winter: June-August
-34.7,118.4,Winter: June-August
-24.9,113.5,Winter: June-August
-27,154,Winter: June-August
-26.9167,153.467,Winter: June-August
-27,154,Winter: June-August
-26.9667,153.467,Winter: June-August
-26.9833,153.467,Winter: June-August
-27.1,153.483,Winter: June-August
-35.1,118.1,Winter: June-August
-25,113.5,Winter: June-August
-27,154,Winter: June-August
-26.9667,153.483,Winter: June-August
-27,154,Winter: June-August
-26.9833,153.467,Winter: June-August
-27.0333,153.517,Spring: September-November
-34.7,118.6,Winter: June-August
-35.1,118.2,Winter: June-August
-25,113.5,Winter: June-August
-27,154,Winter: June-August
-25.4,113.2,Winter: June-August
-27,154,Spring: September-November
-27.1333,153.467,Winter: June-August
-26.9833,153.467,Winter: June-August
-27.05,153.483,Winter: June-August
-35.1,118.2,Winter: June-August
-25,113,Winter: June-August
-27,154,Winter: June-August
-35.1,118,Winter: June-August
-27,154,Spring: September-November
-27.1667,153.5,Winter: June-August
-26.9833,153.467,Winter: June-August
-27.0833,153.467,Winter: June-August
-27.1,153.483,Winter: June-August
-25,113,Winter: June-August
-27,154,Winter: June-August
-35.1,118,Winter: June-August
-27,154,Winter: June-August
-26.9667,153.45,Winter: June-August
-26.9833,153.467,Winter: June-August
-35.1,118,Winter: June-August
-29.0667,168,Spring: September-November
-25,113,Winter: June-August
-35.1,118.1,Winter: June-August
-35.1,118,Winter: June-August
-27,154,Winter: June-August
-27.05,153.483,Winter: June-August
-29.0333,168.017,Spring: September-November
-27.05,153.483,Winter: June-August
-27.1333,153.483,Winter: June-August
-25,113,Spring: September-November
-25,113,Winter: June-August
-27.1,153.483,Winter: June-August
-27,154,Winter: June-August
-35.2,117.9,Winter: June-August
-26.9333,153.35001,Spring: September-November
-25.4,113.4,Winter: June-August
-35.1,118,Winter: June-August
-25,113,Winter: June-August
-25,113,Winter: June-August
-28.9833,168,Winter: June-August
-27,154,Winter: June-August
-29.0333,168.033,Spring: September-November
-27.0167,153.533,Winter: June-August
-35.1,118,Winter: June-August
-35.1,118,Winter: June-August
-25,113,Winter: June-August
-25,113,Spring: September-November
-35.2,117.9,Winter: June-August
-27,154,Winter: June-August
-27.1,153.5,Winter: June-August
-25.4,113.4,Winter: June-August
-28.95,168.017,Spring: September-November
-35.1,118,Winter: June-August
-25,113,Winter: June-August
-25,113,Winter: June-August
-25.4,113.4,Winter: June-August
-35.1,118.2,Winter: June-August
-27.1,153.483,Winter: June-August
-28.95,167.933,Spring: September-November
-24.6,113.4,Winter: June-August
-27.1333,153.467,Winter: June-August
-25,113,Spring: September-November
-25,113,Winter: June-August
-25.4,113.4,Winter: June-August
-25,113,Winter: June-August
-27.1,153.5,Winter: June-August
-28.95,167.983,Spring: September-November
-28.9333,167.933,Winter: June-August
-26.9167,153.517,Winter: June-August
-25,113,Spring: September-November
-25,113,Spring: September-November
-25.4,113.4,Winter: June-August
-25,113,Winter: June-August
-25.4,113.3,Spring: September-November
-27.1333,153.483,Winter: June-August
